weapon,skin,wear,float,pattern,stattrak,price,phase,backside_blue,backside_purple,backside_gold,playside_blue,playside_purple,playside_gold,stickers_count,stickers_total_value,stickers_avg_value,stickers_max_value,stickers_total_over_price,slot0_name,slot0_price,slot1_name,slot1_price,slot2_name,slot2_price,slot3_name,slot3_price,market_hash_name
Five-SeveN,Case Hardened,Field-Tested,0.3325221512079297,139,0,48.11,,,,,13.72,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.3359677569119388,139,0,49.41,,,,,13.72,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2235055416822433,189,0,171.35,,,,,50.12,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.3165245354175567,868,0,500.0,,,,,100.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2869732677936554,486,0,28.91,,,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.3132261931896209,872,0,198.42,,,,,67.55,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2382055521011352,803,0,9.76,,,,,0.0,,,1,2.29,2.29,2.29,0.2346311475409836,Sticker | flamie | Cologne 2015,2.29,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.23174252946327636,803,0,7.84,,,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.24090235648146133,803,0,8.09,,,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.1892397105693817,598,0,13.78,,,,,32.11,,,4,4.32,1.08,1.08,0.3134978229317852,Sticker | Sico (Gold) | Paris 2023,1.08,Sticker | Sico (Gold) | Paris 2023,1.08,Sticker | Sico (Gold) | Paris 2023,1.08,Sticker | Sico (Gold) | Paris 2023,1.08,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.18410412648718874,598,0,10.89,,,,,32.11,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.18683073271087527,598,0,10.25,,,,,32.11,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2438321113586425,259,0,21.0,,,,,10.69,,,1,39.28,39.28,39.28,1.8704761904761904,Sticker | SmithZz (Foil) | Cluj-Napoca 2015,39.28,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.23773451246771699,259,0,7.54,,,,,10.69,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.24091540285796376,259,0,7.3,,,,,10.69,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2242677509784698,322,0,20.16,,,,,38.76,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.1610172092914581,854,0,14.39,,,,,32.77,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2739391922950744,335,0,14.41,,,,,29.58,,,1,6.29,6.29,6.29,0.4365024288688411,Sticker | Cloud9 | MLG Columbus 2016,6.29,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.26839558876635194,335,0,10.22,,,,,29.58,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.27955986044612285,335,0,9.87,,,,,29.58,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.1894368827342987,484,0,40.46,,,,,16.87,,,1,0.39,0.39,0.39,0.009639149777558,Sticker | Coiled Strike,0.39,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.19833847044172676,484,0,38.19,,,,,16.87,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.18209574479977952,484,0,40.43,,,,,16.87,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.1979665905237198,762,0,23.05,,,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2715371251106262,484,0,12.75,,,,,16.87,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.201274037361145,278,0,699.0,,,,,68.73,,,1,105.94,105.94,105.94,0.1515593705293276,Sticker | Team EnVyUs (Holo) | Katowice 2015,105.94,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.20530217460211259,278,0,591.87,,,,,68.73,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.20235545929897197,278,0,595.98,,,,,68.73,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2975168824195862,344,0,99.0,,,,,66.25,,,5,18.41,3.682,6.65,0.1859595959595959,Sticker | Blue Gem (Glitter),2.94,Sticker | Blue Gem (Glitter),2.94,Sticker | Blue Gem (Glitter),2.94,Sticker | Blue Gem (Glitter),2.94,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.298598667332018,344,0,84.81,,,,,66.25,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.3069730434909673,344,0,83.11,,,,,66.25,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.1789179146289825,486,0,33.0,,,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.3099568486213684,735,0,200.0,,,,,0.0,,,2,22304.85,11152.425,22198.91,111.52425,Sticker | Team EnVyUs (Holo) | Katowice 2015,105.94,Sticker | Team LDLC.com (Holo) | Katowice 2014,22198.91,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.31292116942679604,735,0,1.79,,,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.30630794649911985,735,0,1.73,,,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.1779874712228775,277,0,9.98,,,,,0.12,,,3,0.92,0.3066666666666667,0.74,0.0921843687374749,Sticker | Boombl4 | Copenhagen 2024,0.03,Sticker | Cloud9 | Copenhagen 2024,0.15,Sticker | Grayhound Gaming (Gold) | Paris 2023,0.74,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.18774488565777198,277,0,8.87,,,,,0.12,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.18379297656436225,277,0,8.81,,,,,0.12,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2432466745376587,466,0,29.95,,,,,31.38,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.1877315938472747,495,0,29.95,,,,,22.25,,,1,11.28,11.28,11.28,0.3766277128547579,Sticker | Entropiq (Holo) | Stockholm 2021,11.28,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.19381861923449972,495,0,21.07,,,,,22.25,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.19707472672759804,495,0,22.16,,,,,22.25,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.1600849479436874,868,0,750.0,,,,,100.0,,,1,436.69,436.69,436.69,0.5822533333333333,Sticker | Crown (Foil),436.69,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.151887312817204,868,0,483.16,,,,,100.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.16215736319931845,868,0,466.31,,,,,100.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.3511009216308594,858,0,14.4,,,,,7.9,,,1,23.56,23.56,23.56,1.636111111111111,Sticker | Astralis (Holo) | MLG Columbus 2016,23.56,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.34631564158599365,858,0,5.58,,,,,7.9,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.3559281490898567,858,0,5.37,,,,,7.9,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.1692821085453033,66,0,16.0,,,,,0.0,,,1,7.9,7.9,7.9,0.49375,Sticker | Ninjas in Pyjamas | Cologne 2014,7.9,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.17680665076209337,66,0,10.46,,,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.1606793970647995,66,0,10.82,,,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2110863327980041,13,0,3333.33,,,,,73.05,,,1,69696.96,69696.96,69696.96,20.909108909108912,Sticker | iBUYPOWER (Holo) | Katowice 2014,69696.96,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2032277442546364,13,0,148.75,,,,,73.05,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.21123006065897285,13,0,148.89,,,,,73.05,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.1683966219425201,961,0,129.61,,,,,46.51,,,3,0.54,0.18,0.18,0.0041663451894143,Sticker | stadodo (Glitter) | Copenhagen 2024,0.18,Sticker | stadodo (Glitter) | Copenhagen 2024,0.18,Sticker | stadodo (Glitter) | Copenhagen 2024,0.18,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.162696548790921,961,0,131.69,,,,,46.51,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.16933660877056603,961,0,133.46,,,,,46.51,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.1761660277843475,451,0,19.0,,,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.3297894299030304,769,0,13.8,,,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2339145541191101,733,0,41.26,,,,,43.94,,,2,12.96,6.48,9.03,0.3141056713523995,Sticker | Team EnVyUs | Cologne 2015,3.93,Sticker | Team Liquid | Cologne 2016,9.03,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.23553934601221965,733,0,31.35,,,,,43.94,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.22913968115132588,733,0,32.31,,,,,43.94,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.1851360499858856,470,0,25.76,,,,,43.19,,,2,5.51,2.755,3.14,0.2138975155279502,Sticker | adamS (Holo) | Copenhagen 2024,3.14,Sticker | JUST (Holo) | Copenhagen 2024,2.37,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.17907347015717293,470,0,20.67,,,,,43.19,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.191967821920947,470,0,21.73,,,,,43.19,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.3246226608753204,167,0,18.0,,,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2814343571662903,451,0,19.0,,,,,0.0,,,5,0.13,0.026,0.09,0.0068421052631578,Sticker | Virtus.Pro (Foil) | Austin 2025,0.09,Sticker | Virtus.Pro | Austin 2025,0.01,Sticker | Virtus.Pro | Austin 2025,0.01,Sticker | Virtus.Pro | Austin 2025,0.01,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2836918269458807,451,0,18.0,,,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2739795095319848,451,0,18.87,,,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.3470054268836975,265,0,177.73,,,,,20.58,,,1,1251.88,1251.88,1251.88,7.043717999212289,Sticker | Team Dignitas (Holo) | Cologne 2014,1251.88,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.35193220535335534,265,0,22.02,,,,,20.58,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.33735128737199316,265,0,21.4,,,,,20.58,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.1543490886688232,151,0,149.0,,,,,67.74,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.3530952334403991,264,0,43.78,,,,,1.94,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.3000475168228149,583,0,10.0,,,,,0.17,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.234285682439804,387,0,97.97,,,,,73.49,,,1,1.01,1.01,1.01,0.0103092783505154,Sticker | Liquid (Foil) | 2020 RMR,1.01,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.23606101643220836,387,0,98.85,,,,,73.49,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.22495424869404207,387,0,92.54,,,,,73.49,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2906793355941772,285,0,750.0,,,,,0.03,,,4,72439.25,18109.8125,72420.53,96.58566666666668,Sticker | Leaving The Station (Holo),6.24,Sticker | Leaving The Station (Holo),6.24,Sticker | Reason Gaming (Holo) | Katowice 2014,72420.53,Sticker | Leaving The Station (Holo),6.24,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2859055379033045,285,0,7.37,,,,,0.03,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2915182602380445,285,0,7.4,,,,,0.03,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2347897887229919,273,0,80.0,,,,,65.82,,,2,5.88,2.94,2.94,0.0735,Sticker | Blue Gem (Glitter),2.94,Sticker | Blue Gem (Glitter),2.94,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.23775417542102034,273,0,76.59,,,,,65.82,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.244200121998034,273,0,77.86,,,,,65.82,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.3495253920555115,72,0,55.55,,,,,20.2,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.1793766468763351,471,0,55.0,,,,,19.16,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2039919346570968,410,0,37.0,,,,,0.07,,,3,3.69,1.23,1.43,0.0997297297297297,Sticker | Ninjas in Pyjamas (Gold) | Paris 2023,1.16,Sticker | Team Liquid (Gold) | Paris 2023,1.43,Sticker | Fnatic (Holo) | Paris 2023,1.1,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.19945923766180237,410,0,32.06,,,,,0.07,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.20058017897933217,410,0,34.35,,,,,0.07,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2332909107208252,689,0,129.9,,,,,61.84,,,4,11.76,2.94,2.94,0.0905311778290993,Sticker | Blue Gem (Glitter),2.94,Sticker | Blue Gem (Glitter),2.94,Sticker | Blue Gem (Glitter),2.94,Sticker | Blue Gem (Glitter),2.94,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.22448693490627597,689,0,117.45,,,,,61.84,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.22925160167176334,689,0,115.77,,,,,61.84,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2818508744239807,709,0,16.23,,,,,22.73,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.3404344320297241,744,0,34.99,,,,,0.0,,,1,0.33,0.33,0.33,0.0094312660760217,"Sticker | donk (Glitter, Champion) | Shanghai 2024",0.33,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.34455704712433044,744,0,35.21,,,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.341144313910411,744,0,36.09,,,,,0.0,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.343131810426712,215,0,104.99,,,,,50.65,,,1,0.02,0.02,0.02,0.0001904943327935,Sticker | Clavis,0.02,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.3351945874813174,215,0,101.29,,,,,50.65,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.34080080401110024,215,0,106.61,,,,,50.65,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.3457340896129608,724,0,320.0,,,,,63.4,,,4,983.56,245.89,538.04,3.073625,Sticker | Cloud9 (Holo) | DreamHack 2014,538.04,Sticker | shroud (Foil) | MLG Columbus 2016,119.3,Sticker | Cloud9 G2A (Holo) | Katowice 2015,313.04,Sticker | Team EnVyUs | Katowice 2015,13.18,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.34741567545786906,724,0,75.21,,,,,63.4,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.3549025856878902,724,0,77.02,,,,,63.4,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2265225946903228,887,0,46.37,,,,,55.38,,,1,57.93,57.93,57.93,1.2492991158076343,Sticker | Team Liquid (Holo) | Cologne 2016,57.93,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.22370204696598467,887,0,20.87,,,,,55.38,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2354259050395175,887,0,20.95,,,,,55.38,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.2338519543409347,454,0,43.81,,,,,22.95,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.3784363269805908,571,0,42.25,,,,,40.97,,,2,9.74,4.87,7.83,0.2305325443786982,Sticker | Complexity Gaming (Holo) | Antwerp 2022,7.83,Sticker | Skin Lover (Lenticular),1.91,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.3875317935715449,571,0,33.26,,,,,40.97,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.3808125255600495,571,0,35.46,,,,,40.97,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.1509322226047516,998,0,28.27,,,,,0.13,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.1906069964170456,595,0,19.17,,,,,21.88,,,1,0.69,0.69,0.69,0.0359937402190923,Sticker | shox (Holo) | Stockholm 2021,0.69,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.19078748578214252,595,0,18.25,,,,,21.88,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
Five-SeveN,Case Hardened,Field-Tested,0.20030216701768314,595,0,17.84,,,,,21.88,,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Five-SeveN | Case Hardened (Field-Tested)
