weapon,skin,wear,float,pattern,stattrak,price,phase,stickers_count,stickers_total_value,stickers_avg_value,stickers_max_value,stickers_total_over_price,slot0_name,slot0_price,slot1_name,slot1_price,slot2_name,slot2_price,slot3_name,slot3_price,market_hash_name
M4A1-S,Printstream,Minimal Wear,0.0805545449256897,595,0,371.88,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1346338838338852,426,0,699.18,,5,559.46,111.892,538.04,0.8001659086358307,Sticker | Cloud9 (Holo) | DreamHack 2014,538.04,Sticker | Taste Buddy (Holo),5.64,Sticker | Loving Eyes (Holo),4.5,Sticker | Taste Buddy (Holo),5.64,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.132699117064476,626,0,361.34,,4,56.2,14.05,14.05,0.1555321857530304,Sticker | Battle Scarred (Holo),14.05,Sticker | Battle Scarred (Holo),14.05,Sticker | Battle Scarred (Holo),14.05,Sticker | Battle Scarred (Holo),14.05,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0796190872788429,472,0,451.05,,4,65.24,16.31,16.31,0.1446402837822857,Sticker | FURIA (Holo) | Antwerp 2022,16.31,Sticker | FURIA (Holo) | Antwerp 2022,16.31,Sticker | FURIA (Holo) | Antwerp 2022,16.31,Sticker | FURIA (Holo) | Antwerp 2022,16.31,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1235528215765953,563,0,370.0,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1106264814734458,27,0,323.99,,3,0.31,0.1033333333333333,0.12,0.0009568196549276,Sticker | Boom Blast (Glitter),0.12,Sticker | Strike A Pose,0.07,Sticker | Boom Blast (Glitter),0.12,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1194372326135635,872,0,1284.88,,4,474.24,118.56,118.56,0.3690928335720067,Sticker | Luminosity Gaming (Holo) | MLG Columbus 2016,118.56,Sticker | Luminosity Gaming (Holo) | MLG Columbus 2016,118.56,Sticker | Luminosity Gaming (Holo) | MLG Columbus 2016,118.56,Sticker | Luminosity Gaming (Holo) | MLG Columbus 2016,118.56,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1339588463306427,506,0,425.0,,4,261.64,65.41,65.41,0.6156235294117647,Sticker | Fnatic (Holo) | Atlanta 2017,65.41,Sticker | Fnatic (Holo) | Atlanta 2017,65.41,Sticker | Fnatic (Holo) | Atlanta 2017,65.41,Sticker | Fnatic (Holo) | Atlanta 2017,65.41,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.114348329603672,470,0,327.92,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0706537067890167,939,0,375.0,,4,47.24,11.81,11.81,0.1259733333333333,Sticker | G2 Esports (Holo) | Boston 2018,11.81,Sticker | G2 Esports (Holo) | Boston 2018,11.81,Sticker | G2 Esports (Holo) | Boston 2018,11.81,Sticker | G2 Esports (Holo) | Boston 2018,11.81,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.105480782687664,265,0,412.27,,4,15.26,3.815,4.6,0.0370145778252116,Sticker | Infinite Diamond (Holo),4.15,Sticker | Infinite Triangle (Holo),2.36,Sticker | Runtime (Holo),4.6,Sticker | Infinite Diamond (Holo),4.15,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1467764228582382,439,0,350.91,,4,26.95,6.7375,14.05,0.0768003191701575,Sticker | Infinite Diamond (Holo),4.15,Sticker | Infinite Diamond (Holo),4.15,Sticker | Runtime (Holo),4.6,Sticker | Battle Scarred (Holo),14.05,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1321917027235031,307,0,438.8,,5,79.35,15.87,15.87,0.1808340929808568,Sticker | donk (Holo) | Copenhagen 2024,15.87,Sticker | donk (Holo) | Copenhagen 2024,15.87,Sticker | donk (Holo) | Copenhagen 2024,15.87,Sticker | donk (Holo) | Copenhagen 2024,15.87,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1404493451118469,232,0,396.0,,3,111.92,37.306666666666665,75.28,0.2826262626262626,Sticker | Epsilon eSports | Cologne 2014,8.45,Sticker | Team LDLC.com | Cologne 2014,28.19,Sticker | Titan | Cologne 2014,75.28,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1020577326416969,766,0,345.27,,3,9.02,3.0066666666666664,7.88,0.0261244822892229,Sticker | OG (Holo) | Austin 2025,7.88,Sticker | Flick Shotter,0.57,Sticker | Flick Shotter,0.57,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.13803431391716,447,0,322.55,,4,48.59,12.1475,44.91,0.1506433111145559,Sticker | G2 Esports (Holo) | Stockholm 2021,3.1,Sticker | Web Stuck,0.45,Sticker | Miami Flow (Holo),44.91,Sticker | 9INE (Glitter) | Paris 2023,0.13,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1405049562454223,100,0,340.94,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1041952595114708,831,0,330.0,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1456003487110138,210,0,333.33,,4,12.4,3.1,3.1,0.03720037200372,Sticker | G2 Esports (Holo) | Stockholm 2021,3.1,Sticker | G2 Esports (Holo) | Stockholm 2021,3.1,Sticker | G2 Esports (Holo) | Stockholm 2021,3.1,Sticker | G2 Esports (Holo) | Stockholm 2021,3.1,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1090344116091728,509,0,349.0,,1,16.97,16.97,16.97,0.0486246418338108,Sticker | Natus Vincere (Foil) | Cologne 2016,16.97,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0713863000273704,918,0,425.0,,1,0.03,0.03,0.03,7.058823529411764e-05,Sticker | Explosive Strength,0.03,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1058502718806266,181,0,350.0,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0750851333141326,693,0,379.74,,4,24.36,6.09,8.43,0.0641491546847843,Sticker | karrigan (Holo) | Antwerp 2022,7.03,Sticker | Twistzz (Holo) | Antwerp 2022,8.43,Sticker | ropz (Holo) | Antwerp 2022,7.75,Sticker | Complexity Gaming (Holo) | Paris 2023,1.15,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0880197510123252,882,0,351.0,,4,17.38,4.345,15.76,0.0495156695156695,Sticker | Team Spirit (Glitter) | Copenhagen 2024,0.54,Sticker | Copenhagen Flames (Holo) | Stockholm 2021,15.76,Sticker | Team Spirit (Glitter) | Copenhagen 2024,0.54,Sticker | Team Spirit (Glitter) | Copenhagen 2024,0.54,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1141340062022209,27,0,347.1,,4,32.24,8.06,8.06,0.0928838951310861,Sticker | FURIA (Holo) | Stockholm 2021,8.06,Sticker | FURIA (Holo) | Stockholm 2021,8.06,Sticker | FURIA (Holo) | Stockholm 2021,8.06,Sticker | FURIA (Holo) | Stockholm 2021,8.06,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1077863499522209,810,0,455.0,,1,4.5,4.5,4.5,0.0098901098901098,Sticker | Loving Eyes (Holo),4.5,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1467873156070709,281,0,333.71,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.142006367444992,67,0,377.55,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0710819363594055,135,0,419.5,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1433724164962768,371,0,322.85,,5,0.05,0.01,0.01,0.0001548706829797,Sticker | Fluxo | Paris 2023,0.01,Sticker | Fluxo | Paris 2023,0.01,Sticker | Fluxo | Paris 2023,0.01,Sticker | Fluxo | Paris 2023,0.01,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1191325932741165,909,0,1380.14,,3,49.89,16.63,16.63,0.036148506673236,Sticker | Tyloo (Holo) | Stockholm 2021,16.63,Sticker | Tyloo (Holo) | Stockholm 2021,16.63,Sticker | Tyloo (Holo) | Stockholm 2021,16.63,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1342687457799911,433,0,368.03,,4,9.84,2.46,2.46,0.0267369507920549,Sticker | Unicorn (Holo),2.46,Sticker | Unicorn (Holo),2.46,Sticker | Unicorn (Holo),2.46,Sticker | Unicorn (Holo),2.46,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1247214451432228,299,0,323.54,,5,12.47,2.494,5.64,0.0385423749768189,Sticker | Quick Peek,0.21,Sticker | Runtime (Holo),4.6,Sticker | Taste Buddy (Holo),5.64,Sticker | Salty (Holo),1.81,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0798649117350578,182,0,385.18,,5,14.1,2.82,5.64,0.0366062620073731,Sticker | Natus Vincere (Foil) | Stockholm 2021,2.0,Sticker | Unicorn (Holo),2.46,Sticker | Natus Vincere (Foil) | Stockholm 2021,2.0,Sticker | Natus Vincere (Foil) | Stockholm 2021,2.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0789529308676719,471,0,385.18,,4,40.98,10.245,13.51,0.1063918168129186,Sticker | MOUZ (Holo) | Stockholm 2021,13.51,Sticker | Web Stuck,0.45,Sticker | MOUZ (Holo) | Stockholm 2021,13.51,Sticker | MOUZ (Holo) | Stockholm 2021,13.51,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0799765884876251,132,0,385.18,,5,22.37,4.474,14.05,0.0580767433407757,Sticker | Snowfall (Glitter),2.7,Sticker | Snowfall (Glitter),2.7,Sticker | Blinky,0.22,Sticker | Snowfall (Glitter),2.7,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.076710008084774,69,0,410.0,,5,30.08,6.016,6.11,0.0733658536585365,Sticker | Taste Buddy (Holo),5.64,Sticker | Lotus (Glitter),6.11,Sticker | Lotus (Glitter),6.11,Sticker | Lotus (Glitter),6.11,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0835183262825012,974,0,425.0,,5,59.8,11.96,16.63,0.1407058823529411,Sticker | Tyloo (Foil) | Stockholm 2021,8.08,Sticker | Tyloo (Foil) | Katowice 2019,16.6,Sticker | Tyloo (Holo) | Stockholm 2021,16.63,Sticker | Attacker (Foil) | Katowice 2019,5.77,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.072489708662033,734,0,400.81,,5,135.52,27.104000000000003,74.15,0.3381153164841197,Sticker | Cloud9 (Holo) | Antwerp 2022,17.82,Sticker | Miami Tier6 (Holo),32.27,Sticker | Cotton Candy Flow (Holo),74.15,Sticker | Taste Buddy (Holo),5.64,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1021876335144043,567,0,434.02,,2,0.04,0.02,0.02,9.216165153679554e-05,Sticker | FURIA | Copenhagen 2024,0.02,Sticker | FURIA | Copenhagen 2024,0.02,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1118196174502372,340,0,325.28,,5,9.56,1.912,3.9,0.029390063944909,Sticker | Jee (Holo) | Copenhagen 2024,3.9,Sticker | Jee (Glitter) | Copenhagen 2024,0.14,Sticker | dennis | Krakow 2017,1.84,Sticker | dennis | Krakow 2017,1.84,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1406432837247848,970,0,315.0,,2,0.03,0.015,0.02,9.523809523809524e-05,Sticker | FURIA | Copenhagen 2024,0.02,Sticker | zont1x | Austin 2025,0.01,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1409603804349899,169,0,315.0,,5,2.44,0.488,1.15,0.0077460317460317,Sticker | GamerLegion | Paris 2023,0.01,Sticker | Mahjong Rooster,0.56,Sticker | Mahjong Zhong,0.71,Sticker | Complexity Gaming (Holo) | Paris 2023,1.15,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.104132667183876,87,0,347.39,,4,54.04,13.51,13.51,0.155560033391865,Sticker | MOUZ (Holo) | Stockholm 2021,13.51,Sticker | MOUZ (Holo) | Stockholm 2021,13.51,Sticker | MOUZ (Holo) | Stockholm 2021,13.51,Sticker | MOUZ (Holo) | Stockholm 2021,13.51,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1437595039606094,772,0,382.81,,5,9.5,1.9,4.5,0.0248164885974765,Sticker | Loving Eyes (Holo),4.5,Sticker | Cbbl (Holo),1.25,Sticker | Cbbl (Holo),1.25,Sticker | Cbbl (Holo),1.25,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0879097357392311,120,0,380.45,,5,9.0,1.8,4.25,0.0236561966092784,Sticker | Boom Epicenter (Glitter),0.1,Sticker | Boom Trail (Glitter),0.28,Sticker | Chrome Dome (Holo),4.25,Sticker | Chrome Dome (Holo),4.25,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0960684791207313,803,0,385.0,,2,9.82,4.91,5.64,0.0255064935064935,Sticker | Taste Buddy (Holo),5.64,Sticker | ESL | Cologne 2016,4.18,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1425283700227737,237,0,422.51,,3,18.72,6.239999999999999,6.24,0.0443066436297365,Sticker | Leaving The Station (Holo),6.24,Sticker | Leaving The Station (Holo),6.24,Sticker | Leaving The Station (Holo),6.24,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0862807258963584,314,0,409.11,,5,222.21,44.442,70.49,0.5431546527828701,Sticker | Titan | Cologne 2015,70.49,Sticker | Titan | Cologne 2015,70.49,Sticker | Titan | Cologne 2015,70.49,Sticker | Loving Eyes (Holo),4.5,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0700783431529998,448,0,516.31,,1,14.05,14.05,14.05,0.027212333675505,Sticker | Battle Scarred (Holo),14.05,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.073354423046112,897,0,420.82,,5,15.48,3.096,5.64,0.03678532389145,Sticker | Unicorn (Holo),2.46,Sticker | Unicorn (Holo),2.46,Sticker | Unicorn (Holo),2.46,Sticker | Unicorn (Holo),2.46,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0722428560256958,229,0,420.82,,4,24.44,6.11,6.11,0.0580770875908939,Sticker | Lotus (Glitter),6.11,Sticker | Lotus (Glitter),6.11,Sticker | Lotus (Glitter),6.11,Sticker | Lotus (Glitter),6.11,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0794353187084198,37,0,386.32,,4,12.4,3.1,3.1,0.0320977428038931,Sticker | G2 Esports (Holo) | Stockholm 2021,3.1,Sticker | G2 Esports (Holo) | Stockholm 2021,3.1,Sticker | G2 Esports (Holo) | Stockholm 2021,3.1,Sticker | G2 Esports (Holo) | Stockholm 2021,3.1,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0743409320712089,80,0,371.99,,3,3.05,1.0166666666666666,1.61,0.0081991451383101,Sticker | Web Stuck,0.45,Sticker | Kawaii Eyes (Glitter),0.99,Sticker | Rainbow Route (Holo),1.61,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0744650587439537,143,0,950.0,,4,703.04,175.76,175.76,0.7400421052631578,Sticker | Fnatic (Holo) | Katowice 2015,175.76,Sticker | Fnatic (Holo) | Katowice 2015,175.76,Sticker | Fnatic (Holo) | Katowice 2015,175.76,Sticker | Fnatic (Holo) | Katowice 2015,175.76,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1382689327001571,154,0,360.28,,4,7.32,1.83,3.78,0.0203175308093704,Sticker | Sneaky Beaky Dept. (Holo),1.18,Sticker | Sneaky Beaky Dept. (Holo),1.18,Sticker | Sneaky Beaky Dept. (Holo),1.18,Sticker | Bash (Holo),3.78,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1331541836261749,74,0,349.0,,4,12.4,3.1,3.1,0.0355300859598853,Sticker | G2 Esports (Holo) | Stockholm 2021,3.1,Sticker | G2 Esports (Holo) | Stockholm 2021,3.1,Sticker | G2 Esports (Holo) | Stockholm 2021,3.1,Sticker | G2 Esports (Holo) | Stockholm 2021,3.1,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.088175356388092,913,0,381.0,,5,24.94,4.988,11.81,0.0654593175853018,Sticker | Nice Clutch (Holo),1.07,Sticker | V For Victory (Holo),4.02,Sticker | V For Victory (Holo),4.02,Sticker | V For Victory (Holo),4.02,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1422411650419235,245,0,359.0,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1494476646184921,360,0,330.05,,1,0.05,0.05,0.05,0.0001514921981517,Sticker | ropz | Austin 2025,0.05,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0715566650032997,96,0,520.0,,4,117.64,29.41,29.41,0.2262307692307692,Sticker | KOI (Holo) | Copenhagen 2024,29.41,Sticker | KOI (Holo) | Copenhagen 2024,29.41,Sticker | KOI (Holo) | Copenhagen 2024,29.41,Sticker | KOI (Holo) | Copenhagen 2024,29.41,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0799006223678588,939,0,440.4,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.079020470380783,884,0,383.04,,5,5.14,1.028,1.52,0.0134189640768588,Sticker | Ribbon Tie,0.49,Sticker | nitr0 (Gold) | Paris 2023,0.97,Sticker | JT (Gold) | Paris 2023,1.52,Sticker | Keoz (Gold) | Paris 2023,1.26,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1289704144001007,873,0,335.0,,5,35.49,7.098000000000001,11.28,0.1059402985074627,Sticker | Entropiq (Holo) | Stockholm 2021,11.28,Sticker | Entropiq (Holo) | Stockholm 2021,11.28,Sticker | Entropiq (Holo) | Stockholm 2021,11.28,Sticker | jL (Glitter) | Shanghai 2024,0.04,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0986881628632545,883,0,394.5,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1170501038432121,131,0,341.42,,5,0.38,0.076,0.12,0.0011129986526858,Sticker | paiN Gaming | Paris 2023,0.01,Sticker | paiN Gaming | Paris 2023,0.01,Sticker | paiN Gaming (Glitter) | Copenhagen 2024,0.12,Sticker | paiN Gaming (Glitter) | Copenhagen 2024,0.12,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0982591062784195,788,0,500.0,,4,117.64,29.41,29.41,0.23528,Sticker | KOI (Holo) | Copenhagen 2024,29.41,Sticker | KOI (Holo) | Copenhagen 2024,29.41,Sticker | KOI (Holo) | Copenhagen 2024,29.41,Sticker | KOI (Holo) | Copenhagen 2024,29.41,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0904566049575805,622,0,400.0,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.098816730082035,762,0,400.0,,4,54.58,13.645,14.05,0.13645,Sticker | MOUZ (Holo) | Stockholm 2021,13.51,Sticker | MOUZ (Holo) | Stockholm 2021,13.51,Sticker | MOUZ (Holo) | Stockholm 2021,13.51,Sticker | Battle Scarred (Holo),14.05,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1401655375957489,349,0,356.92,,4,3.24,0.81,1.61,0.0090776644626246,Sticker | Fluxo | Paris 2023,0.01,Sticker | Fluxo (Holo) | Paris 2023,1.61,Sticker | Fluxo | Paris 2023,0.01,Sticker | Fluxo (Holo) | Paris 2023,1.61,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0747309923171997,196,0,986.44,,4,553.6,138.4,138.4,0.5612100077044726,Sticker | SK Gaming (Holo) | Atlanta 2017,138.4,Sticker | SK Gaming (Holo) | Atlanta 2017,138.4,Sticker | SK Gaming (Holo) | Atlanta 2017,138.4,Sticker | SK Gaming (Holo) | Atlanta 2017,138.4,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1074769422411918,16,0,811.27,,5,578.1,115.62,143.97,0.7125864385469696,Sticker | rox (Holo) | Antwerp 2022,143.97,Sticker | rox (Holo) | Antwerp 2022,143.97,Sticker | rox (Holo) | Antwerp 2022,143.97,Sticker | rox (Holo) | Antwerp 2022,143.97,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1143116503953933,720,0,368.59,,4,60.76,15.19,15.19,0.1648444070647603,Sticker | ViCi Gaming (Holo) | Katowice 2019,15.19,Sticker | ViCi Gaming (Holo) | Katowice 2019,15.19,Sticker | ViCi Gaming (Holo) | Katowice 2019,15.19,Sticker | ViCi Gaming (Holo) | Katowice 2019,15.19,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1459394246339798,643,0,347.34,,4,16.6,4.15,4.15,0.0477917890251626,Sticker | Infinite Diamond (Holo),4.15,Sticker | Infinite Diamond (Holo),4.15,Sticker | Infinite Diamond (Holo),4.15,Sticker | Infinite Diamond (Holo),4.15,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0771113783121109,11,0,434.31,,4,59.1,14.775,17.82,0.1360779166954479,Sticker | Cloud9 (Holo) | Antwerp 2022,17.82,Sticker | Cloud9 (Holo) | Antwerp 2022,17.82,Sticker | Cloud9 (Holo) | Antwerp 2022,17.82,Sticker | Taste Buddy (Holo),5.64,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1016937494277954,399,0,390.0,,5,24.43,4.886,8.27,0.0626410256410256,Sticker | FaZe Clan (Holo) | Copenhagen 2024,6.69,Sticker | G2 Esports (Holo) | Copenhagen 2024,3.53,Sticker | Vitality (Holo) | Copenhagen 2024,3.36,Sticker | PGL (Holo) | Copenhagen 2024,2.58,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1421775072813034,607,0,353.64,,4,0.08,0.02,0.02,0.0002262187535346,Sticker | Team Liquid | Stockholm 2021,0.02,Sticker | Team Liquid | Stockholm 2021,0.02,Sticker | Team Liquid | Stockholm 2021,0.02,Sticker | Team Liquid | Stockholm 2021,0.02,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1047488451004028,127,0,925.49,,1,12.11,12.11,12.11,0.013084960399356,Sticker | PENTA Sports (Holo) | Krakow 2017,12.11,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1382248848676681,476,0,369.69,,5,14.11,2.822,5.52,0.0381671129865563,Sticker | Team Liquid (Gold) | Paris 2023,1.43,Sticker | Team Liquid (Gold) | Paris 2023,1.43,Sticker | Team Liquid (Gold) | Stockholm 2021,5.52,Sticker | Team Liquid (Gold) | Stockholm 2021,5.52,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0973881110548973,820,0,370.94,,1,0.01,0.01,0.01,2.695853776891141e-05,Sticker | Fluxo | Austin 2025,0.01,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0870048403739929,497,0,422.75,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1388916373252868,386,0,340.0,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0833617746829986,358,0,390.0,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1005734428763389,215,0,420.39,,4,143.11,35.7775,64.78,0.3404219891053546,Sticker | tarik (Foil) | Cluj-Napoca 2015,29.94,Sticker | Counter Logic Gaming (Foil) | Cologne 2016,64.78,Sticker | Counter Logic Gaming (Foil) | Cologne 2015,40.18,Sticker | Counter Logic Gaming | MLG Columbus 2016,8.21,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1017441675066948,781,0,343.46,,4,7.48,1.87,1.87,0.0217783730274267,Sticker | Vitality (Gold) | Paris 2023,1.87,Sticker | Vitality (Gold) | Paris 2023,1.87,Sticker | Vitality (Gold) | Paris 2023,1.87,Sticker | Vitality (Gold) | Paris 2023,1.87,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.1397410631179809,95,0,335.0,,4,17.5,4.375,4.6,0.0522388059701492,Sticker | Runtime (Holo),4.6,Sticker | Infinite Diamond (Holo),4.15,Sticker | Infinite Diamond (Holo),4.15,Sticker | Runtime (Holo),4.6,M4A1-S | Printstream (Minimal Wear)
M4A1-S,Printstream,Minimal Wear,0.0937474220991134,20,0,495.3,,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Printstream (Minimal Wear)
