weapon,skin,wear,float,pattern,stattrak,price,phase,backside_blue,backside_purple,backside_gold,playside_blue,playside_purple,playside_gold,stickers_count,stickers_total_value,stickers_avg_value,stickers_max_value,stickers_total_over_price,slot0_name,slot0_price,slot1_name,slot1_price,slot2_name,slot2_price,slot3_name,slot3_price,market_hash_name
Karambit,Case Hardened,Factory New,0.0125106321647763,777,0,3791.9,,0.02,0.82,99.15,32.48,16.61,50.91,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Karambit | Case Hardened (Factory New)
Skeleton Knife,Case Hardened,Well-Worn,0.4271665415789766,966,0,403.07,,6.2,2.39,91.41,27.09,4.37,68.54,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.42905089964386894,966,0,392.14,,6.2,2.39,91.41,27.09,4.37,68.54,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4363868236541748,719,0,510.92,,19.48,7.06,73.46,53.97,6.26,39.77,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4234750944665714,719,0,492.98,,19.48,7.06,73.46,53.97,6.26,39.77,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4175034454570169,719,0,522.27,,19.48,7.06,73.46,53.97,6.26,39.77,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.42940580548864776,719,0,493.98,,19.48,7.06,73.46,53.97,6.26,39.77,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4370375573635101,862,0,555.89,,70.18,5.92,23.9,5.82,5.98,88.2,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.437527308184535,862,0,546.08,,70.18,5.92,23.9,5.82,5.98,88.2,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4327582681954332,862,0,545.64,,70.18,5.92,23.9,5.82,5.98,88.2,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.41719689793786335,862,0,566.36,,70.18,5.92,23.9,5.82,5.98,88.2,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4105490744113922,294,0,1000.0,,23.96,17.33,58.71,72.79,12.23,14.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.3949766935607546,294,0,971.91,,23.96,17.33,58.71,72.79,12.23,14.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.39816175615394545,294,0,983.14,,23.96,17.33,58.71,72.79,12.23,14.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.3969569815912465,294,0,984.7,,23.96,17.33,58.71,72.79,12.23,14.98,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4107120633125305,58,0,1700.2,,14.79,5.29,79.92,80.11,1.11,18.77,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4004426371448399,58,0,1625.6,,14.79,5.29,79.92,80.11,1.11,18.77,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4255345823993237,58,0,1667.14,,14.79,5.29,79.92,80.11,1.11,18.77,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.39452334916758575,58,0,1703.86,,14.79,5.29,79.92,80.11,1.11,18.77,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4133722186088562,910,0,600.0,,1.96,2.65,95.39,63.24,10.12,26.63,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.39830323934360834,910,0,616.39,,1.96,2.65,95.39,63.24,10.12,26.63,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.3958353363384498,910,0,597.88,,1.96,2.65,95.39,63.24,10.12,26.63,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4311252718134873,910,0,579.54,,1.96,2.65,95.39,63.24,10.12,26.63,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4058074057102203,624,0,540.0,,32.22,7.43,60.35,56.07,3.48,40.45,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.3938621527864402,624,0,545.43,,32.22,7.43,60.35,56.07,3.48,40.45,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.42500156857403387,624,0,533.84,,32.22,7.43,60.35,56.07,3.48,40.45,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.41175320942130855,624,0,521.23,,32.22,7.43,60.35,56.07,3.48,40.45,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4478677213191986,533,0,640.0,,25.1,5.3,69.6,60.38,2.44,37.18,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4535236066497707,533,0,624.17,,25.1,5.3,69.6,60.38,2.44,37.18,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4523992256188518,533,0,613.67,,25.1,5.3,69.6,60.38,2.44,37.18,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.44886648218741176,533,0,623.19,,25.1,5.3,69.6,60.38,2.44,37.18,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4146196544170379,323,0,392.0,,20.25,13.05,66.69,16.02,21.24,62.74,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4218880025502144,323,0,401.71,,20.25,13.05,66.69,16.02,21.24,62.74,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4285453556394138,323,0,411.3,,20.25,13.05,66.69,16.02,21.24,62.74,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4129938456031672,323,0,398.69,,20.25,13.05,66.69,16.02,21.24,62.74,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4499084949493408,519,0,755.48,,16.11,10.18,73.71,64.51,6.42,29.07,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4306454435994257,519,0,786.08,,16.11,10.18,73.71,64.51,6.42,29.07,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.454538220770484,519,0,749.54,,16.11,10.18,73.71,64.51,6.42,29.07,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.44728100465976683,519,0,774.97,,16.11,10.18,73.71,64.51,6.42,29.07,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4267954230308532,434,0,535.09,,57.69,3.0,39.31,11.92,1.36,86.72,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.44013422317228895,434,0,551.57,,57.69,3.0,39.31,11.92,1.36,86.72,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.42721880915273414,434,0,528.2,,57.69,3.0,39.31,11.92,1.36,86.72,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.44461699748747463,434,0,542.27,,57.69,3.0,39.31,11.92,1.36,86.72,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4123837947845459,872,0,654.51,,43.1,7.93,48.97,50.39,6.05,43.56,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.41412993114431434,872,0,660.95,,43.1,7.93,48.97,50.39,6.05,43.56,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4175784551119972,872,0,668.46,,43.1,7.93,48.97,50.39,6.05,43.56,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4145111825861925,872,0,679.08,,43.1,7.93,48.97,50.39,6.05,43.56,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4334492981433868,572,0,571.71,,9.63,9.09,81.28,35.11,15.83,49.06,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.44783786671433545,572,0,568.41,,9.63,9.09,81.28,35.11,15.83,49.06,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4201907426284082,572,0,576.09,,9.63,9.09,81.28,35.11,15.83,49.06,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.43827887902863405,572,0,573.05,,9.63,9.09,81.28,35.11,15.83,49.06,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4302606582641601,132,0,449.99,,42.26,12.54,45.21,2.88,5.37,91.75,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.44588377079511876,132,0,431.68,,42.26,12.54,45.21,2.88,5.37,91.75,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4217573984575681,132,0,466.45,,42.26,12.54,45.21,2.88,5.37,91.75,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4478371907850483,132,0,446.66,,42.26,12.54,45.21,2.88,5.37,91.75,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4036044478416443,468,0,2000.0,,93.11,1.5,5.39,5.42,4.29,90.29,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.3913102071152818,468,0,1984.07,,93.11,1.5,5.39,5.42,4.29,90.29,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4018511056586097,468,0,2003.91,,93.11,1.5,5.39,5.42,4.29,90.29,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.3945785710489623,468,0,1962.53,,93.11,1.5,5.39,5.42,4.29,90.29,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.3928592503070831,930,0,800.0,,30.93,16.23,52.84,42.8,16.99,40.21,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.39908275556092676,930,0,809.74,,30.93,16.23,52.84,42.8,16.99,40.21,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.3993433509116965,930,0,790.18,,30.93,16.23,52.84,42.8,16.99,40.21,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.38631752384707874,930,0,788.12,,30.93,16.23,52.84,42.8,16.99,40.21,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4330703616142273,577,0,12595.69,,64.89,4.39,30.72,87.03,4.57,8.41,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.451117421033814,577,0,12463.74,,64.89,4.39,30.72,87.03,4.57,8.41,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4373156574677443,577,0,12624.46,,64.89,4.39,30.72,87.03,4.57,8.41,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.44811923425400696,577,0,12430.83,,64.89,4.39,30.72,87.03,4.57,8.41,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4417981505393982,456,0,28887.58,,52.01,7.66,40.32,87.26,0.17,12.58,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.43916392831364504,456,0,29877.83,,52.01,7.66,40.32,87.26,0.17,12.58,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.42823645510059444,456,0,29159.97,,52.01,7.66,40.32,87.26,0.17,12.58,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4377944788451503,456,0,30290.91,,52.01,7.66,40.32,87.26,0.17,12.58,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.399423599243164,943,0,1016.92,,26.0,13.58,60.42,0.05,0.03,99.92,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4082789639151888,943,0,967.15,,26.0,13.58,60.42,0.05,0.03,99.92,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.41300255526102975,943,0,1037.58,,26.0,13.58,60.42,0.05,0.03,99.92,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.40186203586646974,943,0,990.09,,26.0,13.58,60.42,0.05,0.03,99.92,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4268528521060943,689,0,1100.0,,48.02,6.48,45.5,51.12,6.19,42.69,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4128255181224019,689,0,1114.12,,48.02,6.48,45.5,51.12,6.19,42.69,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.42445046301864486,689,0,1139.78,,48.02,6.48,45.5,51.12,6.19,42.69,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.41734779491720114,689,0,1115.13,,48.02,6.48,45.5,51.12,6.19,42.69,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4085356891155243,56,0,1362.0,,83.95,4.63,11.42,23.47,15.07,61.47,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.398489410581885,56,0,1380.57,,83.95,4.63,11.42,23.47,15.07,61.47,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.39046947480415284,56,0,1347.25,,83.95,4.63,11.42,23.47,15.07,61.47,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.39544311375015434,56,0,1376.43,,83.95,4.63,11.42,23.47,15.07,61.47,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4054462909698486,449,0,14000.0,,3.63,0.69,95.68,84.93,6.11,8.96,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.39811541309695786,449,0,14380.15,,3.63,0.69,95.68,84.93,6.11,8.96,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.3900300653870493,449,0,14078.7,,3.63,0.69,95.68,84.93,6.11,8.96,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.40919340548751476,449,0,13330.95,,3.63,0.69,95.68,84.93,6.11,8.96,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4220799803733825,985,0,655.14,,65.36,3.09,31.54,9.76,4.5,85.74,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.40351940880740245,985,0,642.58,,65.36,3.09,31.54,9.76,4.5,85.74,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.426442997949859,985,0,685.45,,65.36,3.09,31.54,9.76,4.5,85.74,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.40571132077292904,985,0,668.45,,65.36,3.09,31.54,9.76,4.5,85.74,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4482151865959167,202,0,999.0,,6.16,6.42,87.42,66.69,4.68,28.63,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.45592383148082777,202,0,1015.93,,6.16,6.42,87.42,66.69,4.68,28.63,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4488610802572048,202,0,1045.64,,6.16,6.42,87.42,66.69,4.68,28.63,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.44828619213546395,202,0,1032.8,,6.16,6.42,87.42,66.69,4.68,28.63,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4089570045471191,643,0,609.65,,66.03,3.35,30.62,10.16,3.98,85.86,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.39945782866210566,643,0,628.32,,66.03,3.35,30.62,10.16,3.98,85.86,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4288188339046764,643,0,634.65,,66.03,3.35,30.62,10.16,3.98,85.86,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4011198732971969,643,0,630.75,,66.03,3.35,30.62,10.16,3.98,85.86,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4004658460617065,55,0,9440.68,,67.76,5.72,26.52,80.41,2.75,16.84,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.3842761309828553,55,0,9608.45,,67.76,5.72,26.52,80.41,2.75,16.84,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.39415169538117395,55,0,9590.48,,67.76,5.72,26.52,80.41,2.75,16.84,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.3969558063648851,55,0,8977.17,,67.76,5.72,26.52,80.41,2.75,16.84,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.4372631013393402,169,0,17800.0,,21.66,4.51,73.82,87.71,0.32,11.97,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.42651416350125826,169,0,16985.45,,21.66,4.51,73.82,87.71,0.32,11.97,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.43435389825133425,169,0,18405.33,,21.66,4.51,73.82,87.71,0.32,11.97,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
Skeleton Knife,Case Hardened,Well-Worn,0.44678297169834336,169,0,18314.26,,21.66,4.51,73.82,87.71,0.32,11.97,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Skeleton Knife | Case Hardened (Well-Worn)
